map_size,p_frozen,gamma,is_slippery,move_cost,iter_type,n_i,runtime(s)
12,0.9,0.1,False,-0.01,policy,12,0.00
12,0.9,0.1,True,0,value,17,0.01
12,0.9,0.1,True,0,policy,10,0.01
12,0.9,0.1,True,-0.01,value,7,0.00
12,0.9,0.1,True,-0.01,policy,10,0.01
12,0.9,0.2,False,0,value,4,0.00
12,0.9,0.2,False,0,policy,16,0.00
12,0.9,0.2,False,-0.01,value,18,0.00
12,0.9,0.2,False,-0.01,policy,16,0.02
12,0.9,0.2,True,0,value,19,0.03
12,0.9,0.2,True,0,policy,14,0.01
12,0.9,0.2,True,-0.01,value,5,0.01
12,0.9,0.2,True,-0.01,policy,13,0.02
12,0.9,0.3,False,0,value,6,0.02
12,0.9,0.3,False,0,policy,21,0.00
12,0.9,0.3,False,-0.01,value,18,0.00
12,0.9,0.3,False,-0.01,policy,21,0.01
12,0.9,0.3,True,0,value,15,0.02
12,0.9,0.3,True,0,policy,18,0.00
12,0.9,0.3,True,-0.01,value,5,0.02
12,0.9,0.3,True,-0.01,policy,16,0.01
12,0.9,0.4,False,0,value,5,0.00
12,0.9,0.4,False,0,policy,23,0.02
12,0.9,0.4,False,-0.01,value,19,0.02
12,0.9,0.4,False,-0.01,policy,23,0.02
12,0.9,0.4,True,0,value,15,0.02
12,0.9,0.4,True,0,policy,23,0.00
12,0.9,0.4,True,-0.01,value,5,0.02
12,0.9,0.4,True,-0.01,policy,21,0.01
12,0.9,0.5,False,0,value,5,0.02
12,0.9,0.5,False,0,policy,23,0.02
12,0.9,0.5,False,-0.01,value,18,0.02
12,0.9,0.5,False,-0.01,policy,23,0.02
12,0.9,0.5,True,0,value,17,0.04
12,0.9,0.5,True,0,policy,29,0.03
12,0.9,0.5,True,-0.01,value,5,0.02
12,0.9,0.5,True,-0.01,policy,28,0.02
12,0.9,0.6,False,0,value,5,0.00
12,0.9,0.6,False,0,policy,23,0.02
12,0.9,0.6,False,-0.01,value,18,0.02
12,0.9,0.6,False,-0.01,policy,23,0.01
12,0.9,0.6,True,0,value,19,0.02
12,0.9,0.6,True,0,policy,39,0.03
12,0.9,0.6,True,-0.01,value,5,0.03
12,0.9,0.6,True,-0.01,policy,36,0.02
12,0.9,0.7,False,0,value,4,0.01
12,0.9,0.7,False,0,policy,23,0.02
12,0.9,0.7,False,-0.01,value,15,0.01
12,0.9,0.7,False,-0.01,policy,23,0.02
12,0.9,0.7,True,0,value,19,0.04
12,0.9,0.7,True,0,policy,54,0.04
12,0.9,0.7,True,-0.01,value,5,0.04
12,0.9,0.7,True,-0.01,policy,49,0.05
12,0.9,0.8,False,0,value,6,0.02
12,0.9,0.8,False,0,policy,23,0.02
12,0.9,0.8,False,-0.01,value,19,0.00
12,0.9,0.8,False,-0.01,policy,23,0.02
12,0.9,0.8,True,0,value,18,0.06
12,0.9,0.8,True,0,policy,84,0.06
12,0.9,0.8,True,-0.01,value,5,0.06
12,0.9,0.8,True,-0.01,policy,75,0.07
12,0.9,0.9,False,0,value,8,0.00
12,0.9,0.9,False,0,policy,23,0.04
12,0.9,0.9,False,-0.01,value,19,0.02
12,0.9,0.9,False,-0.01,policy,23,0.03
12,0.9,0.9,True,0,value,19,0.14
12,0.9,0.9,True,0,policy,160,0.14
12,0.9,0.9,True,-0.01,value,7,0.12
12,0.9,0.9,True,-0.01,policy,145,0.14
12,1,0.1,False,0,value,7,0.00
12,1,0.1,False,0,policy,12,0.00
12,1,0.1,False,-0.01,value,18,0.00
12,1,0.1,False,-0.01,policy,12,0.02
12,1,0.1,True,0,value,20,0.01
12,1,0.1,True,0,policy,11,0.00
12,1,0.1,True,-0.01,value,7,0.02
12,1,0.1,True,-0.01,policy,10,0.02
12,1,0.2,False,0,value,12,0.00
12,1,0.2,False,0,policy,16,0.01
12,1,0.2,False,-0.01,value,22,0.00
12,1,0.2,False,-0.01,policy,16,0.02
12,1,0.2,True,0,value,21,0.02
12,1,0.2,True,0,policy,14,0.00
12,1,0.2,True,-0.01,value,5,0.01
12,1,0.2,True,-0.01,policy,14,0.02
12,1,0.3,False,0,value,6,0.00
12,1,0.3,False,0,policy,21,0.02
12,1,0.3,False,-0.01,value,21,0.00
12,1,0.3,False,-0.01,policy,21,0.00
12,1,0.3,True,0,value,15,0.03
12,1,0.3,True,0,policy,18,0.00
12,1,0.3,True,-0.01,value,5,0.02
12,1,0.3,True,-0.01,policy,18,0.00
12,1,0.4,False,0,value,5,0.00
12,1,0.4,False,0,policy,23,0.01
12,1,0.4,False,-0.01,value,20,0.00
12,1,0.4,False,-0.01,policy,23,0.00
12,1,0.4,True,0,value,14,0.02
12,1,0.4,True,0,policy,24,0.02
12,1,0.4,True,-0.01,value,5,0.02
12,1,0.4,True,-0.01,policy,24,0.02
12,1,0.5,False,0,value,5,0.02
12,1,0.5,False,0,policy,23,0.01
12,1,0.5,False,-0.01,value,21,0.00
12,1,0.5,False,-0.01,policy,23,0.00
12,1,0.5,True,0,value,19,0.01
12,1,0.5,True,0,policy,30,0.02
12,1,0.5,True,-0.01,value,4,0.02
12,1,0.5,True,-0.01,policy,30,0.02
12,1,0.6,False,0,value,5,0.00
12,1,0.6,False,0,policy,23,0.02
12,1,0.6,False,-0.01,value,21,0.00
12,1,0.6,False,-0.01,policy,23,0.00
12,1,0.6,True,0,value,21,0.04
12,1,0.6,True,0,policy,41,0.04
12,1,0.6,True,-0.01,value,5,0.04
12,1,0.6,True,-0.01,policy,40,0.03
12,1,0.7,False,0,value,4,0.00
12,1,0.7,False,0,policy,23,0.02
12,1,0.7,False,-0.01,value,21,0.02
12,1,0.7,False,-0.01,policy,23,0.00
12,1,0.7,True,0,value,18,0.04
12,1,0.7,True,0,policy,57,0.04
12,1,0.7,True,-0.01,value,4,0.04
12,1,0.7,True,-0.01,policy,57,0.04
12,1,0.8,False,0,value,5,0.02
12,1,0.8,False,0,policy,23,0.02
12,1,0.8,False,-0.01,value,19,0.01
12,1,0.8,False,-0.01,policy,23,0.04
12,1,0.8,True,0,value,22,0.08
12,1,0.8,True,0,policy,87,0.06
12,1,0.8,True,-0.01,value,5,0.07
12,1,0.8,True,-0.01,policy,87,0.08
12,1,0.9,False,0,value,5,0.00
12,1,0.9,False,0,policy,23,0.02
12,1,0.9,False,-0.01,value,22,0.02
12,1,0.9,False,-0.01,policy,23,0.04
12,1,0.9,True,0,value,20,0.14
12,1,0.9,True,0,policy,156,0.18
12,1,0.9,True,-0.01,value,7,0.13
12,1,0.9,True,-0.01,policy,156,0.12
14,0.6,0.1,False,0,value,5,0.02
14,0.6,0.1,False,0,policy,12,0.00
14,0.6,0.1,False,-0.01,value,25,0.01
14,0.6,0.1,False,-0.01,policy,12,0.02
14,0.6,0.1,True,0,value,18,0.00
14,0.6,0.1,True,0,policy,10,0.02
14,0.6,0.1,True,-0.01,value,17,0.00
14,0.6,0.1,True,-0.01,policy,10,0.00
14,0.6,0.2,False,0,value,5,0.01
14,0.6,0.2,False,0,policy,16,0.02
14,0.6,0.2,False,-0.01,value,23,0.00
14,0.6,0.2,False,-0.01,policy,16,0.02
14,0.6,0.2,True,0,value,22,0.01
14,0.6,0.2,True,0,policy,13,0.02
14,0.6,0.2,True,-0.01,value,18,0.02
14,0.6,0.2,True,-0.01,policy,13,0.02
14,0.6,0.3,False,0,value,5,0.01
14,0.6,0.3,False,0,policy,21,0.02
14,0.6,0.3,False,-0.01,value,23,0.00
14,0.6,0.3,False,-0.01,policy,21,0.02
14,0.6,0.3,True,0,value,21,0.02
14,0.6,0.3,True,0,policy,16,0.02
14,0.6,0.3,True,-0.01,value,9,0.00
14,0.6,0.3,True,-0.01,policy,16,0.02
14,0.6,0.4,False,0,value,8,0.02
14,0.6,0.4,False,0,policy,27,0.02
14,0.6,0.4,False,-0.01,value,21,0.02
14,0.6,0.4,False,-0.01,policy,27,0.03
14,0.6,0.4,True,0,value,22,0.02
14,0.6,0.4,True,0,policy,21,0.02
14,0.6,0.4,True,-0.01,value,6,0.01
14,0.6,0.4,True,-0.01,policy,19,0.02
14,0.6,0.5,False,0,value,4,0.02
14,0.6,0.5,False,0,policy,27,0.03
14,0.6,0.5,False,-0.01,value,21,0.00
14,0.6,0.5,False,-0.01,policy,27,0.02
14,0.6,0.5,True,0,value,21,0.04
14,0.6,0.5,True,0,policy,26,0.03
14,0.6,0.5,True,-0.01,value,6,0.04
14,0.6,0.5,True,-0.01,policy,23,0.02
14,0.6,0.6,False,0,value,8,0.00
14,0.6,0.6,False,0,policy,27,0.04
14,0.6,0.6,False,-0.01,value,21,0.02
14,0.6,0.6,False,-0.01,policy,27,0.02
14,0.6,0.6,True,0,value,22,0.04
14,0.6,0.6,True,0,policy,34,0.03
14,0.6,0.6,True,-0.01,value,7,0.02
14,0.6,0.6,True,-0.01,policy,28,0.03
14,0.6,0.7,False,0,value,7,0.01
14,0.6,0.7,False,0,policy,27,0.04
14,0.6,0.7,False,-0.01,value,17,0.02
14,0.6,0.7,False,-0.01,policy,27,0.02
14,0.6,0.7,True,0,value,22,0.05
14,0.6,0.7,True,0,policy,45,0.04
14,0.6,0.7,True,-0.01,value,6,0.03
14,0.6,0.7,True,-0.01,policy,34,0.02
14,0.6,0.8,False,0,value,6,0.00
14,0.6,0.8,False,0,policy,27,0.04
14,0.6,0.8,False,-0.01,value,22,0.02
14,0.6,0.8,False,-0.01,policy,27,0.06
14,0.6,0.8,True,0,value,21,0.06
14,0.6,0.8,True,0,policy,66,0.08
14,0.6,0.8,True,-0.01,value,7,0.04
14,0.6,0.8,True,-0.01,policy,43,0.05
14,0.6,0.9,False,0,value,6,0.00
14,0.6,0.9,False,0,policy,27,0.06
14,0.6,0.9,False,-0.01,value,22,0.02
14,0.6,0.9,False,-0.01,policy,27,0.08
14,0.6,0.9,True,0,value,21,0.10
14,0.6,0.9,True,0,policy,114,0.10
14,0.6,0.9,True,-0.01,value,7,0.06
14,0.6,0.9,True,-0.01,policy,71,0.08
14,0.7,0.1,False,0,value,8,0.02
14,0.7,0.1,False,0,policy,12,0.01
14,0.7,0.1,False,-0.01,value,21,0.00
14,0.7,0.1,False,-0.01,policy,12,0.02
14,0.7,0.1,True,0,value,16,0.02
14,0.7,0.1,True,0,policy,10,0.03
14,0.7,0.1,True,-0.01,value,12,0.02
14,0.7,0.1,True,-0.01,policy,10,0.02
14,0.7,0.2,False,0,value,6,0.02
14,0.7,0.2,False,0,policy,16,0.02
14,0.7,0.2,False,-0.01,value,21,0.00
14,0.7,0.2,False,-0.01,policy,16,0.01
14,0.7,0.2,True,0,value,21,0.00
14,0.7,0.2,True,0,policy,14,0.02
14,0.7,0.2,True,-0.01,value,6,0.02
14,0.7,0.2,True,-0.01,policy,14,0.02
14,0.7,0.3,False,0,value,5,0.02
14,0.7,0.3,False,0,policy,21,0.02
14,0.7,0.3,False,-0.01,value,16,0.00
14,0.7,0.3,False,-0.01,policy,21,0.02
14,0.7,0.3,True,0,value,21,0.02
14,0.7,0.3,True,0,policy,18,0.02
14,0.7,0.3,True,-0.01,value,6,0.02
14,0.7,0.3,True,-0.01,policy,17,0.02
14,0.7,0.4,False,0,value,13,0.00
14,0.7,0.4,False,0,policy,27,0.02
14,0.7,0.4,False,-0.01,value,21,0.02
14,0.7,0.4,False,-0.01,policy,27,0.02
14,0.7,0.4,True,0,value,21,0.03
14,0.7,0.4,True,0,policy,23,0.02
14,0.7,0.4,True,-0.01,value,5,0.02
14,0.7,0.4,True,-0.01,policy,22,0.03
14,0.7,0.5,False,0,value,7,0.02
14,0.7,0.5,False,0,policy,27,0.02
14,0.7,0.5,False,-0.01,value,18,0.01
14,0.7,0.5,False,-0.01,policy,28,0.02
14,0.7,0.5,True,0,value,20,0.04
14,0.7,0.5,True,0,policy,30,0.02
14,0.7,0.5,True,-0.01,value,6,0.04
14,0.7,0.5,True,-0.01,policy,28,0.04
14,0.7,0.6,False,0,value,4,0.03
14,0.7,0.6,False,0,policy,27,0.02
14,0.7,0.6,False,-0.01,value,21,0.02
14,0.7,0.6,False,-0.01,policy,38,0.03
14,0.7,0.6,True,0,value,20,0.04
14,0.7,0.6,True,0,policy,39,0.04
14,0.7,0.6,True,-0.01,value,6,0.03
14,0.7,0.6,True,-0.01,policy,36,0.02
14,0.7,0.7,False,0,value,7,0.00
14,0.7,0.7,False,0,policy,27,0.04
14,0.7,0.7,False,-0.01,value,21,0.03
14,0.7,0.7,False,-0.01,policy,53,0.02
14,0.7,0.7,True,0,value,16,0.06
14,0.7,0.7,True,0,policy,54,0.04
14,0.7,0.7,True,-0.01,value,6,0.04
14,0.7,0.7,True,-0.01,policy,48,0.07
14,0.7,0.8,False,0,value,29,0.02
14,0.7,0.8,False,0,policy,27,0.04
14,0.7,0.8,False,-0.01,value,20,0.05
14,0.7,0.8,False,-0.01,policy,84,0.04
14,0.7,0.8,True,0,value,20,0.08
14,0.7,0.8,True,0,policy,80,0.07
14,0.7,0.8,True,-0.01,value,6,0.06
14,0.7,0.8,True,-0.01,policy,74,0.08
14,0.7,0.9,False,0,value,30,0.00
14,0.7,0.9,False,0,policy,27,0.08
14,0.7,0.9,False,-0.01,value,20,0.08
14,0.7,0.9,False,-0.01,policy,176,0.07
14,0.7,0.9,True,0,value,19,0.15
14,0.7,0.9,True,0,policy,145,0.12
14,0.7,0.9,True,-0.01,value,6,0.12
14,0.7,0.9,True,-0.01,policy,138,0.14
14,0.8,0.1,False,0,value,31,0.00
14,0.8,0.1,False,0,policy,12,0.01
14,0.8,0.1,False,-0.01,value,24,0.00
14,0.8,0.1,False,-0.01,policy,12,0.00
14,0.8,0.1,True,0,value,17,0.02
14,0.8,0.1,True,0,policy,10,0.02
14,0.8,0.1,True,-0.01,value,9,0.01
14,0.8,0.1,True,-0.01,policy,10,0.01
14,0.8,0.2,False,0,value,7,0.02
14,0.8,0.2,False,0,policy,16,0.01
14,0.8,0.2,False,-0.01,value,22,0.00
14,0.8,0.2,False,-0.01,policy,16,0.02
14,0.8,0.2,True,0,value,21,0.00
14,0.8,0.2,True,0,policy,14,0.02
14,0.8,0.2,True,-0.01,value,6,0.02
14,0.8,0.2,True,-0.01,policy,13,0.00
14,0.8,0.3,False,0,value,6,0.00
14,0.8,0.3,False,0,policy,21,0.02
14,0.8,0.3,False,-0.01,value,19,0.02
14,0.8,0.3,False,-0.01,policy,21,0.02
14,0.8,0.3,True,0,value,16,0.02
14,0.8,0.3,True,0,policy,18,0.02
14,0.8,0.3,True,-0.01,value,7,0.02
14,0.8,0.3,True,-0.01,policy,17,0.02
14,0.8,0.4,False,0,value,4,0.02
14,0.8,0.4,False,0,policy,27,0.02
14,0.8,0.4,False,-0.01,value,17,0.01
14,0.8,0.4,False,-0.01,policy,27,0.02
14,0.8,0.4,True,0,value,19,0.02
14,0.8,0.4,True,0,policy,23,0.02
14,0.8,0.4,True,-0.01,value,7,0.03
14,0.8,0.4,True,-0.01,policy,22,0.02
14,0.8,0.5,False,0,value,5,0.02
14,0.8,0.5,False,0,policy,27,0.02
14,0.8,0.5,False,-0.01,value,20,0.00
14,0.8,0.5,False,-0.01,policy,27,0.02
14,0.8,0.5,True,0,value,18,0.03
14,0.8,0.5,True,0,policy,29,0.02
14,0.8,0.5,True,-0.01,value,6,0.02
14,0.8,0.5,True,-0.01,policy,28,0.02
14,0.8,0.6,False,0,value,6,0.01
14,0.8,0.6,False,0,policy,27,0.04
14,0.8,0.6,False,-0.01,value,19,0.02
14,0.8,0.6,False,-0.01,policy,27,0.02
14,0.8,0.6,True,0,value,18,0.04
14,0.8,0.6,True,0,policy,38,0.02
14,0.8,0.6,True,-0.01,value,5,0.04
14,0.8,0.6,True,-0.01,policy,36,0.04
14,0.8,0.7,False,0,value,4,0.02
14,0.8,0.7,False,0,policy,27,0.02
14,0.8,0.7,False,-0.01,value,19,0.02
14,0.8,0.7,False,-0.01,policy,27,0.03
14,0.8,0.7,True,0,value,20,0.06
14,0.8,0.7,True,0,policy,52,0.04
14,0.8,0.7,True,-0.01,value,6,0.06
14,0.8,0.7,True,-0.01,policy,49,0.06
14,0.8,0.8,False,0,value,7,0.02
14,0.8,0.8,False,0,policy,27,0.04
14,0.8,0.8,False,-0.01,value,20,0.02
14,0.8,0.8,False,-0.01,policy,27,0.04
14,0.8,0.8,True,0,value,20,0.09
14,0.8,0.8,True,0,policy,79,0.08
14,0.8,0.8,True,-0.01,value,5,0.08
14,0.8,0.8,True,-0.01,policy,75,0.08
14,0.8,0.9,False,0,value,5,0.02
14,0.8,0.9,False,0,policy,27,0.08
14,0.8,0.9,False,-0.01,value,19,0.02
14,0.8,0.9,False,-0.01,policy,27,0.06
14,0.8,0.9,True,0,value,17,0.16
14,0.8,0.9,True,0,policy,153,0.12
14,0.8,0.9,True,-0.01,value,5,0.14
14,0.8,0.9,True,-0.01,policy,137,0.12
14,0.9,0.1,False,0,value,5,0.00
14,0.9,0.1,False,0,policy,12,0.02
14,0.9,0.1,False,-0.01,value,22,0.02
14,0.9,0.1,False,-0.01,policy,12,0.00
14,0.9,0.1,True,0,value,19,0.01
14,0.9,0.1,True,0,policy,10,0.02
14,0.9,0.1,True,-0.01,value,7,0.00
14,0.9,0.1,True,-0.01,policy,10,0.02
14,0.9,0.2,False,0,value,5,0.00
14,0.9,0.2,False,0,policy,16,0.02
14,0.9,0.2,False,-0.01,value,24,0.02
14,0.9,0.2,False,-0.01,policy,16,0.02
14,0.9,0.2,True,0,value,24,0.03
14,0.9,0.2,True,0,policy,14,0.02
14,0.9,0.2,True,-0.01,value,5,0.02
14,0.9,0.2,True,-0.01,policy,14,0.02
14,0.9,0.3,False,0,value,7,0.02
14,0.9,0.3,False,0,policy,21,0.02
14,0.9,0.3,False,-0.01,value,23,0.00
14,0.9,0.3,False,-0.01,policy,21,0.02
14,0.9,0.3,True,0,value,21,0.02
14,0.9,0.3,True,0,policy,18,0.02
14,0.9,0.3,True,-0.01,value,6,0.02
14,0.9,0.3,True,-0.01,policy,18,0.02
14,0.9,0.4,False,0,value,5,0.02
14,0.9,0.4,False,0,policy,27,0.03
14,0.9,0.4,False,-0.01,value,23,0.03
14,0.9,0.4,False,-0.01,policy,27,0.03
14,0.9,0.4,True,0,value,22,0.03
14,0.9,0.4,True,0,policy,23,0.04
14,0.9,0.4,True,-0.01,value,5,0.02
14,0.9,0.4,True,-0.01,policy,22,0.04
14,0.9,0.5,False,0,value,6,0.01
14,0.9,0.5,False,0,policy,27,0.02
14,0.9,0.5,False,-0.01,value,22,0.02
14,0.9,0.5,False,-0.01,policy,27,0.02
14,0.9,0.5,True,0,value,22,0.04
14,0.9,0.5,True,0,policy,30,0.04
14,0.9,0.5,True,-0.01,value,6,0.04
14,0.9,0.5,True,-0.01,policy,29,0.02
14,0.9,0.6,False,0,value,6,0.02
14,0.9,0.6,False,0,policy,27,0.02
14,0.9,0.6,False,-0.01,value,23,0.02
14,0.9,0.6,False,-0.01,policy,27,0.02
14,0.9,0.6,True,0,value,21,0.04
14,0.9,0.6,True,0,policy,40,0.05
14,0.9,0.6,True,-0.01,value,5,0.04
14,0.9,0.6,True,-0.01,policy,38,0.04
14,0.9,0.7,False,0,value,5,0.00
14,0.9,0.7,False,0,policy,27,0.03
14,0.9,0.7,False,-0.01,value,19,0.00
14,0.9,0.7,False,-0.01,policy,27,0.04
14,0.9,0.7,True,0,value,23,0.06
14,0.9,0.7,True,0,policy,56,0.06
14,0.9,0.7,True,-0.01,value,5,0.06
14,0.9,0.7,True,-0.01,policy,52,0.07
14,0.9,0.8,False,0,value,6,0.01
14,0.9,0.8,False,0,policy,27,0.04
14,0.9,0.8,False,-0.01,value,22,0.02
14,0.9,0.8,False,-0.01,policy,27,0.04
14,0.9,0.8,True,0,value,22,0.12
14,0.9,0.8,True,0,policy,87,0.10
14,0.9,0.8,True,-0.01,value,6,0.10
14,0.9,0.8,True,-0.01,policy,78,0.09
14,0.9,0.9,False,0,value,8,0.02
14,0.9,0.9,False,0,policy,27,0.06
14,0.9,0.9,False,-0.01,value,23,0.00
14,0.9,0.9,False,-0.01,policy,27,0.07
14,0.9,0.9,True,0,value,20,0.21
14,0.9,0.9,True,0,policy,164,0.20
14,0.9,0.9,True,-0.01,value,6,0.16
14,0.9,0.9,True,-0.01,policy,148,0.18
14,1,0.1,False,0,value,6,0.00
14,1,0.1,False,0,policy,12,0.02
14,1,0.1,False,-0.01,value,26,0.00
14,1,0.1,False,-0.01,policy,12,0.00
14,1,0.1,True,0,value,20,0.02
14,1,0.1,True,0,policy,11,0.02
14,1,0.1,True,-0.01,value,6,0.02
14,1,0.1,True,-0.01,policy,10,0.02
14,1,0.2,False,0,value,12,0.00
14,1,0.2,False,0,policy,16,0.02
14,1,0.2,False,-0.01,value,26,0.02
14,1,0.2,False,-0.01,policy,16,0.03
14,1,0.2,True,0,value,24,0.02
14,1,0.2,True,0,policy,14,0.02
14,1,0.2,True,-0.01,value,8,0.00
14,1,0.2,True,-0.01,policy,14,0.02
14,1,0.3,False,0,value,11,0.02
14,1,0.3,False,0,policy,21,0.02
14,1,0.3,False,-0.01,value,26,0.00
14,1,0.3,False,-0.01,policy,21,0.01
14,1,0.3,True,0,value,22,0.02
14,1,0.3,True,0,policy,18,0.01
14,1,0.3,True,-0.01,value,6,0.03
14,1,0.3,True,-0.01,policy,18,0.04
14,1,0.4,False,0,value,16,0.02
14,1,0.4,False,0,policy,27,0.02
14,1,0.4,False,-0.01,value,24,0.02
14,1,0.4,False,-0.01,policy,27,0.02
14,1,0.4,True,0,value,24,0.02
14,1,0.4,True,0,policy,24,0.03
14,1,0.4,True,-0.01,value,5,0.03
14,1,0.4,True,-0.01,policy,24,0.03
14,1,0.5,False,0,value,5,0.01
14,1,0.5,False,0,policy,27,0.03
14,1,0.5,False,-0.01,value,26,0.02
14,1,0.5,False,-0.01,policy,27,0.03
14,1,0.5,True,0,value,26,0.04
14,1,0.5,True,0,policy,30,0.05
14,1,0.5,True,-0.01,value,5,0.04
14,1,0.5,True,-0.01,policy,30,0.04
14,1,0.6,False,0,value,5,0.02
14,1,0.6,False,0,policy,27,0.05
14,1,0.6,False,-0.01,value,25,0.02
14,1,0.6,False,-0.01,policy,27,0.03
14,1,0.6,True,0,value,25,0.07
14,1,0.6,True,0,policy,41,0.05
14,1,0.6,True,-0.01,value,5,0.06
14,1,0.6,True,-0.01,policy,40,0.05
14,1,0.7,False,0,value,5,0.01
14,1,0.7,False,0,policy,27,0.03
14,1,0.7,False,-0.01,value,23,0.01
14,1,0.7,False,-0.01,policy,27,0.05
14,1,0.7,True,0,value,25,0.08
14,1,0.7,True,0,policy,57,0.09
14,1,0.7,True,-0.01,value,5,0.10
14,1,0.7,True,-0.01,policy,57,0.06
14,1,0.8,False,0,value,5,0.01
14,1,0.8,False,0,policy,27,0.04
14,1,0.8,False,-0.01,value,22,0.01
14,1,0.8,False,-0.01,policy,27,0.04
14,1,0.8,True,0,value,26,0.12
14,1,0.8,True,0,policy,88,0.11
14,1,0.8,True,-0.01,value,6,0.11
14,1,0.8,True,-0.01,policy,88,0.09
14,1,0.9,False,0,value,6,0.01
14,1,0.9,False,0,policy,27,0.04
14,1,0.9,False,-0.01,value,26,0.01
14,1,0.9,False,-0.01,policy,27,0.06
14,1,0.9,True,0,value,26,0.26
14,1,0.9,True,0,policy,160,0.20
14,1,0.9,True,-0.01,value,6,0.20
14,1,0.9,True,-0.01,policy,159,0.23
16,0.6,0.1,False,0,value,6,0.01
16,0.6,0.1,False,0,policy,12,0.02
16,0.6,0.1,False,-0.01,value,24,0.01
16,0.6,0.1,False,-0.01,policy,12,0.02
16,0.6,0.1,True,0,value,17,0.01
16,0.6,0.1,True,0,policy,10,0.06
16,0.6,0.1,True,-0.01,value,39,0.01
16,0.6,0.1,True,-0.01,policy,10,0.02
16,0.6,0.2,False,0,value,9,0.01
16,0.6,0.2,False,0,policy,16,0.03
16,0.6,0.2,False,-0.01,value,27,0.01
16,0.6,0.2,False,-0.01,policy,16,0.03
16,0.6,0.2,True,0,value,25,0.02
16,0.6,0.2,True,0,policy,13,0.08
16,0.6,0.2,True,-0.01,value,47,0.01
16,0.6,0.2,True,-0.01,policy,12,0.02
16,0.6,0.3,False,0,value,7,0.01
16,0.6,0.3,False,0,policy,21,0.03
16,0.6,0.3,False,-0.01,value,24,0.01
16,0.6,0.3,False,-0.01,policy,21,0.03
16,0.6,0.3,True,0,value,26,0.02
16,0.6,0.3,True,0,policy,17,0.07
16,0.6,0.3,True,-0.01,value,40,0.02
16,0.6,0.3,True,-0.01,policy,16,0.02
16,0.6,0.4,False,0,value,6,0.02
16,0.6,0.4,False,0,policy,27,0.03
16,0.6,0.4,False,-0.01,value,28,0.02
16,0.6,0.4,False,-0.01,policy,27,0.03
16,0.6,0.4,True,0,value,28,0.02
16,0.6,0.4,True,0,policy,21,0.06
16,0.6,0.4,True,-0.01,value,27,0.02
16,0.6,0.4,True,-0.01,policy,20,0.02
16,0.6,0.5,False,0,value,7,0.02
16,0.6,0.5,False,0,policy,36,0.03
16,0.6,0.5,False,-0.01,value,26,0.03
16,0.6,0.5,False,-0.01,policy,36,0.04
16,0.6,0.5,True,0,value,27,0.04
16,0.6,0.5,True,0,policy,26,0.06
16,0.6,0.5,True,-0.01,value,21,0.04
16,0.6,0.5,True,-0.01,policy,25,0.04
16,0.6,0.6,False,0,value,6,0.04
16,0.6,0.6,False,0,policy,48,0.05
16,0.6,0.6,False,-0.01,value,26,0.04
16,0.6,0.6,False,-0.01,policy,48,0.05
16,0.6,0.6,True,0,value,26,0.04
16,0.6,0.6,True,0,policy,32,0.05
16,0.6,0.6,True,-0.01,value,10,0.05
16,0.6,0.6,True,-0.01,policy,32,0.05
16,0.6,0.7,False,0,value,8,0.04
16,0.6,0.7,False,0,policy,49,0.05
16,0.6,0.7,False,-0.01,value,24,0.03
16,0.6,0.7,False,-0.01,policy,53,0.05
16,0.6,0.7,True,0,value,25,0.05
16,0.6,0.7,True,0,policy,41,0.05
16,0.6,0.7,True,-0.01,value,9,0.05
16,0.6,0.7,True,-0.01,policy,40,0.05
16,0.6,0.8,False,0,value,9,0.03
16,0.6,0.8,False,0,policy,49,0.07
16,0.6,0.8,False,-0.01,value,23,0.05
16,0.6,0.8,False,-0.01,policy,84,0.07
16,0.6,0.8,True,0,value,24,0.06
16,0.6,0.8,True,0,policy,55,0.07
16,0.6,0.8,True,-0.01,value,9,0.06
16,0.6,0.8,True,-0.01,policy,54,0.08
16,0.6,0.9,False,0,value,24,0.03
16,0.6,0.9,False,0,policy,49,0.11
16,0.6,0.9,False,-0.01,value,24,0.11
16,0.6,0.9,False,-0.01,policy,176,0.08
16,0.6,0.9,True,0,value,25,0.11
16,0.6,0.9,True,0,policy,92,0.15
16,0.6,0.9,True,-0.01,value,15,0.15
16,0.6,0.9,True,-0.01,policy,77,0.09
16,0.7,0.1,False,0,value,6,0.01
16,0.7,0.1,False,0,policy,12,0.02
16,0.7,0.1,False,-0.01,value,22,0.01
16,0.7,0.1,False,-0.01,policy,12,0.02
16,0.7,0.1,True,0,value,18,0.01
16,0.7,0.1,True,0,policy,10,0.03
16,0.7,0.1,True,-0.01,value,15,0.01
16,0.7,0.1,True,-0.01,policy,10,0.02
16,0.7,0.2,False,0,value,7,0.01
16,0.7,0.2,False,0,policy,16,0.02
16,0.7,0.2,False,-0.01,value,18,0.01
16,0.7,0.2,False,-0.01,policy,16,0.03
16,0.7,0.2,True,0,value,21,0.02
16,0.7,0.2,True,0,policy,14,0.03
16,0.7,0.2,True,-0.01,value,7,0.02
16,0.7,0.2,True,-0.01,policy,13,0.03
16,0.7,0.3,False,0,value,10,0.01
16,0.7,0.3,False,0,policy,21,0.03
16,0.7,0.3,False,-0.01,value,21,0.01
16,0.7,0.3,False,-0.01,policy,21,0.03
